large,middle,small,mini,micro,account_id,account_item,indicator,created_at,updated_at
損益計算書,特別利益,,,,2700042,収用補償金,-1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別利益,,,,2700043,移転補償金,-1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別利益,,,,2700044,受取和解金,-1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別利益,,,,2700045,違約金収入,-1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別利益,,,,2700046,債務免除益,-1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800001,企業結合における交換損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800002,事業分離における移転損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800003,段階取得に係る差損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800004,持分変動損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800005,抱合せ株式消滅差損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800006,合併関連費用,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800007,固定資産売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800008,減損損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800009,災害による損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800010,固定資産除却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800011,固定資産除売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800012,固定資産廃棄損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800013,固定資産処分損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800014,固定資産評価損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800015,有形固定資産売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800016,有形固定資産除却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800017,有形固定資産処分損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800018,土地売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800019,投資有価証券売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800020,投資有価証券償還損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800021,匿名組合投資損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800022,関係会社株式評価損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800023,関係会社株式売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800024,投資損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800025,関係会社出資金評価損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800026,子会社株式売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800027,子会社株式評価損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800028,関係会社整理損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800029,関係会社整理損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800030,事業整理損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800031,事業整理損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800032,関係会社事業損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800033,関係会社事業損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800034,事業構造改善費用,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800035,事業構造改善引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800036,関係会社清算損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800037,子会社整理損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800038,子会社清算損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800039,事業再編損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800040,事業撤退損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800041,事業譲渡損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800042,関係会社支援損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800043,関係会社貸倒引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800044,その他の投資評価損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800045,ゴルフ会員権貸倒引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800046,ゴルフ会員権売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800047,会員権売却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800048,電話加入権評価損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800049,施設利用権評価損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800050,特別退職金,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800051,割増退職金,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800052,早期割増退職金,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800053,退職特別加算金,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800054,店舗閉鎖損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800055,店舗閉鎖損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800056,事務所移転費用,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800057,本社移転費用,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800058,債務保証損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800059,建物除却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800060,工事負担金等圧縮額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800061,ソフトウエア除却損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800062,賃貸借契約解約損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800063,退職給付制度改定損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800064,退職給付制度終了損,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800065,損害賠償金,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800066,和解金,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800067,訴訟和解金,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800068,訴訟関連損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800069,訴訟損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800070,環境対策引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800071,環境対策費,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800072,偶発損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800073,災害損失引当金繰入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,特別損失,,,,2800074,臨時損失,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,法人税等,法人税、住民税及び事業税,,,2910001,法人税等,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,法人税等,法人税、住民税及び事業税,,,2910002,法人税、住民税及び事業税,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,法人税等,法人税、住民税及び事業税,,,2910003,法人税等の更正、決定等による納付税額又は還付税額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,法人税等,法人税、住民税及び事業税,,,2910004,法人税等還付税額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,法人税等,法人税、住民税及び事業税,,,2910005,過年度法人税等,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,法人税等,法人税、住民税及び事業税,,,2910006,過年度法人税等戻入額,1,2023/12/28 23:16,2023/12/28 23:16
損益計算書,法人税等,法人税等調整額,,,2920001,法人税等調整額,1,2023/12/28 23:16,2023/12/28 23:16
